SUBJECT,LOCATION,TIME,Value,INDICATOR,MEASURE,FREQUENCY
COAST,NGA,2019,182320.5282,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,SDN,2020,12485.79187,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,FJI,2019,8429.966637,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,MDG,2015,6895.595212,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,THA,2017,157951.6605,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,IND,2015,1324191.066,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,WSM,2015,8424.756863,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,THA,2018,161794.856,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,ISL,2013,32,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,BGR,2019,7612.89,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,MUS,2017,9014.569744,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,TCD,2021,8333.544781,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,SLV,2019,9180.081227,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,UZB,2020,14638.10219,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,WSM,2017,8425.83435,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,NZL,2019,9512.364,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,ZWE,2015,7399.957542,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,MWI,2018,8304.003751,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,TCD,2012,8349.061029,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,TUN,2016,17168.21872,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,RUS,2018,28334,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,GIN,2018,7787.746205,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,TUN,2017,17216.98751,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,NAM,2017,8780.152082,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,WSM,2020,8427.371337,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,SOM,2011,7280.23876,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,NIC,2014,8082.586458,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,URY,2015,10961.02889,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,TCD,2015,8358.906477,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,MNE,2015,75.6,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,ZAF,2011,110884.9433,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,SOM,2013,7181.67532,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,ECU,2020,14202.75456,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,MKD,2020,3301.95,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,NOR,2015,25893,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,TCD,2017,8300.869184,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,SUR,2011,8499.534093,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,PRT,2016,11250.3,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,CAN,2015,244628.5636,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,TUN,2021,18148.27418,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,SVN,2011,1778.4,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,NIC,2018,8030.538223,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,KWT,2013,9411.213301,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,SWE,2021,7769.227819,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,POL,2020,156946.2,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,QAT,2015,55970.05885,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,ISR,2011,28166.7095,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,PNG,2021,9226.904545,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,MWI,2015,8326.484108,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,IRL,2015,4324.134337,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,UKR,2021,73537.41035,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,SOM,2016,7010.169083,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,SLB,2020,8427.195805,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,ABW,2013,12602.74931,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,CAN,2020,161601.5257,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,UGA,2013,8337.074416,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,QAT,2018,55882.2781,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,MYS,2017,110162.5058,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,ALB,2011,1156.5,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,UGA,2014,8331.064069,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,BRB,2015,8652.940829,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,NLD,2012,24929.28479,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,SWZ,2015,8601.96193,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,LBY,2016,27378.11732,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,BRB,2016,8652.035432,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,SLE,2012,7874.875931,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,LVA,2012,10608.15,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,ZAF,2020,135239.6085,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,ABW,2017,12602.81821,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,MYS,2019,119995.6022,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,BWA,2015,9655.00376,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,KHM,2021,10194.25902,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,NER,2018,8072.984175,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,SVN,2019,2279.4,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,PAK,2011,119092.0512,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,TGO,2015,7810.631525,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,ZMB,2011,7670.416453,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,SRB,2013,1916.1,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,SRB,2014,1951.2,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,GTM,2019,13429.86674,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,NAM,2012,8734.182374,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,BTN,2018,8539.970136,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,KHM,2014,9567.021969,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,MLI,2021,6937.743262,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,LKA,2020,31054.96782,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,EST,2012,1,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,ZMB,2014,7663.299592,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,TKM,2016,10860.84871,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,ZWE,2013,7399.812999,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,GIN,2015,7797.919013,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,ISR,2012,29865.67875,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,GUY,2014,8482.947009,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,MRT,2017,8141.066279,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,CAF,2020,7987.555802,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,LBN,2015,16370.22666,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,PAK,2017,158173.4553,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,IDN,2018,431750.0214,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,LBR,2015,7842.153248,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,MNG,2011,8322.993422,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,PRI,2013,21588.47299,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,NPL,2021,8443.378114,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,MMR,2014,12294.57106,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,JPN,2011,174900,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,VNM,2011,57250.51319,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,TTO,2020,12213.87529,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,ZMB,2018,7468.039614,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,UKR,2019,98428.63058,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,AFG,2015,7989.470248,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,NZL,2012,7959.943823,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,CRI,2016,11826.62501,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,TUN,2018,17261.15065,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,SOM,2021,7314.339566,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,CRI,2017,11996.5528,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,SWE,2018,7570.2,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,THA,2015,150252.484,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,GBR,2014,25800,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,STP,2012,8363.414236,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,STP,2014,8362.640357,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,PAN,2012,11068.83156,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,GTM,2012,11323.92447,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,CHE,2015,10741.06113,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,BGD,2017,96925.48139,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,MLI,2020,7012.123783,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,NZL,2015,8457.391113,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,NLD,2018,26432.39089,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,PYF,2016,8723.500354,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,LUX,2018,3191.456676,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,UGA,2011,8322.201598,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,ZAF,2014,127871.23,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,NPL,2017,8726.684724,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,URY,2013,10120.57604,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,WSM,2019,8426.885193,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,ZWE,2016,7382.871464,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,RWA,2014,8482.841306,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,TCD,2011,8342.696871,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,THA,2020,169461.6078,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,MDG,2018,6637.617513,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,LUX,2020,4041.7415,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,NOR,2021,21429,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,QAT,2019,56087.84254,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,SDN,2015,9257.551987,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,CYP,2012,9638.481064,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,STP,2018,8359.479088,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,MMR,2018,13758.1179,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,CHN,2012,5341200,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,PAN,2021,15181.94445,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,BRB,2020,8648.259647,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,TCD,2014,8357.017329,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,SLB,2014,8423.172285,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,ISR,2017,37621.21636,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,BGD,2015,88259.13116,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,GEO,2011,1002.45,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,LVA,2013,10046.25,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,ROU,2015,17938.05,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,ETH,2018,25798.09856,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,RUS,2021,666800.4446,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,NGA,2014,145755.3782,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,NZL,2020,9490.026,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,THA,2021,176482.9099,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,SDN,2019,11773.30994,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,GNQ,2020,8924.370272,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,LBR,2011,7900.653625,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,JPN,2016,180438,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,BRB,2011,8624.236853,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,RWA,2012,8434.616757,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,FIN,2019,3006,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,TGO,2021,7811.137991,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,USA,2019,2032135.35,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,NER,2011,8067.647502,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,MYS,2021,132531.1437,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,PHL,2019,112404.7226,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,PAN,2011,10443.71687,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,AZE,2020,3299,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,OMN,2013,19993.35843,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,USA,2011,263105,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,SUR,2015,8545.540934,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,OMN,2017,21767.67527,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,UKR,2012,1702,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,UZB,2011,11226.28898,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,STP,2020,8357.576164,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,UKR,2013,111037.4123,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,MDG,2019,6542.772346,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,UZB,2018,13601.13744,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,BRN,2014,4223.113899,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,ZMB,2017,7533.145643,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,ROU,2020,63723.18931,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,MEX,2021,192806.6385,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,DZA,2021,71115.17604,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,AUT,2019,15247.74647,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,GAB,2017,9084.798117,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,PHL,2017,102075.7053,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,TGO,2014,7832.780098,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,UKR,2020,96425.99447,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,WSM,2018,8426.370596,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,TUN,2019,17305.39565,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,MYS,2014,95055.61771,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,LBR,2019,7750.506114,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,VUT,2014,8426.634491,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,MYS,2012,84509.53593,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,SLV,2016,9172.723912,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,KAZ,2012,2752.7,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,RUS,2016,12944,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,ZMB,2016,7595.392105,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,NAM,2013,8757.920196,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,BOL,2016,8441.862198,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,MEX,2011,173676.0399,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,TJK,2012,8463.425938,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,TGO,2020,7698.784636,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,PHL,2014,87920.442,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,NZL,2021,23403.21708,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,GIN,2016,7797.775213,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,RWA,2018,8605.259327,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,MLI,2015,7334.176149,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,ZWE,2021,7458.743051,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,FIN,2012,2840,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,GTM,2016,12508.20793,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,BOL,2019,8487.662248,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,SWE,2014,6663,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,ZMB,2019,7399.643997,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,GNB,2021,8246.118447,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,STP,2013,8363.023206,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,BFA,2021,7751.290141,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,GUY,2018,8532.391779,FREIGHTTRANSP,MLN_TONNEKM,A
INLAND,SAU,2013,670157.8743,FREIGHTTRANSP,MLN_TONNEKM,A
INLAND,URY,2021,12747.67938,FREIGHTTRANSP,MLN_TONNEKM,A
INLAND,GEO,2017,2114.796,FREIGHTTRANSP,MLN_TONNEKM,A
INLAND,GHA,2015,44496.63583,FREIGHTTRANSP,MLN_TONNEKM,A
INLAND,ALB,2019,3541,FREIGHTTRANSP,MLN_TONNEKM,A
INLAND,AFG,2011,30492.79301,FREIGHTTRANSP,MLN_TONNEKM,A
INLAND,NIC,2016,31201.68954,FREIGHTTRANSP,MLN_TONNEKM,A
INLAND,GUY,2011,32747.72882,FREIGHTTRANSP,MLN_TONNEKM,A
INLAND,ARE,2014,171503.4783,FREIGHTTRANSP,MLN_TONNEKM,A
INLAND,RWA,2014,32800.31972,FREIGHTTRANSP,MLN_TONNEKM,A
INLAND,AGO,2020,8045.150455,FREIGHTTRANSP,MLN_TONNEKM,A
INLAND,FIN,2017,38459,FREIGHTTRANSP,MLN_TONNEKM,A
INLAND,ETH,2016,82041.19022,FREIGHTTRANSP,MLN_TONNEKM,A
INLAND,SWZ,2018,33282.92417,FREIGHTTRANSP,MLN_TONNEKM,A
INLAND,MYS,2018,445297.0244,FREIGHTTRANSP,MLN_TONNEKM,A
INLAND,BWA,2016,1394.598676,FREIGHTTRANSP,MLN_TONNEKM,A
INLAND,ITA,2012,154401.078,FREIGHTTRANSP,MLN_TONNEKM,A
INLAND,BEN,2020,29358.78513,FREIGHTTRANSP,MLN_TONNEKM,A
INLAND,NER,2017,31234.26218,FREIGHTTRANSP,MLN_TONNEKM,A
INLAND,ARE,2013,155179.584,FREIGHTTRANSP,MLN_TONNEKM,A
INLAND,ARG,2016,490342.5989,FREIGHTTRANSP,MLN_TONNEKM,A
INLAND,SLE,2019,29937.61327,FREIGHTTRANSP,MLN_TONNEKM,A
INLAND,LKA,2021,123734.8624,FREIGHTTRANSP,MLN_TONNEKM,A
INLAND,LBY,2018,98789.82955,FREIGHTTRANSP,MLN_TONNEKM,A
INLAND,ISL,2013,808,FREIGHTTRANSP,MLN_TONNEKM,A
INLAND,SUR,2015,33042.75828,FREIGHTTRANSP,MLN_TONNEKM,A
INLAND,CPV,2017,32438.88951,FREIGHTTRANSP,MLN_TONNEKM,A
INLAND,COM,2013,32325.04004,FREIGHTTRANSP,MLN_TONNEKM,A
INLAND,BEN,2016,29690.57718,FREIGHTTRANSP,MLN_TONNEKM,A
INLAND,BDI,2018,31554.1452,FREIGHTTRANSP,MLN_TONNEKM,A
INLAND,IRL,2020,11457,FREIGHTTRANSP,MLN_TONNEKM,A
INLAND,THA,2013,489245.6124,FREIGHTTRANSP,MLN_TONNEKM,A
INLAND,ABW,2011,36764.58733,FREIGHTTRANSP,MLN_TONNEKM,A
INLAND,AZE,2016,90604.2,FREIGHTTRANSP,MLN_TONNEKM,A
INLAND,BGD,2013,6587.791173,FREIGHTTRANSP,MLN_TONNEKM,A
INLAND,AUT,2018,50655.241,FREIGHTTRANSP,MLN_TONNEKM,A
INLAND,BGR,2019,26238,FREIGHTTRANSP,MLN_TONNEKM,A
INLAND,PHL,2012,43405.24493,FREIGHTTRANSP,MLN_TONNEKM,A
INLAND,CHN,2019,14507440,FREIGHTTRANSP,MLN_TONNEKM,A
INLAND,ETH,2012,65335.41786,FREIGHTTRANSP,MLN_TONNEKM,A
INLAND,PHL,2020,158368.83,FREIGHTTRANSP,MLN_TONNEKM,A
INLAND,SGP,2015,127804.4316,FREIGHTTRANSP,MLN_TONNEKM,A
INLAND,COL,2018,275557.2691,FREIGHTTRANSP,MLN_TONNEKM,A
INLAND,GBR,2019,2600743.092,FREIGHTTRANSP,MLN_TONNEKM,A
INLAND,KWT,2014,28645.28742,FREIGHTTRANSP,MLN_TONNEKM,A
INLAND,SLV,2019,35496.31408,FREIGHTTRANSP,MLN_TONNEKM,A
INLAND,PAK,2011,31219.40578,FREIGHTTRANSP,MLN_TONNEKM,A
INLAND,NAM,2020,33803.46832,FREIGHTTRANSP,MLN_TONNEKM,A
INLAND,AGO,2016,40271.86488,FREIGHTTRANSP,MLN_TONNEKM,A
INLAND,GRC,2018,29687,FREIGHTTRANSP,MLN_TONNEKM,A
INLAND,NIC,2014,31252.66764,FREIGHTTRANSP,MLN_TONNEKM,A
INLAND,BRB,2020,33439.9373,FREIGHTTRANSP,MLN_TONNEKM,A
INLAND,CHL,2021,230355.7749,FREIGHTTRANSP,MLN_TONNEKM,A
INLAND,CYP,2013,1874.749279,FREIGHTTRANSP,MLN_TONNEKM,A
INLAND,KAZ,2015,512121,FREIGHTTRANSP,MLN_TONNEKM,A
INLAND,HTI,2015,28858.78713,FREIGHTTRANSP,MLN_TONNEKM,A
INLAND,HRV,2013,13475,FREIGHTTRANSP,MLN_TONNEKM,A
INLAND,NZL,2019,31707.88,FREIGHTTRANSP,MLN_TONNEKM,A
INLAND,MLI,2018,27660.74745,FREIGHTTRANSP,MLN_TONNEKM,A
INLAND,FIN,2020,39970,FREIGHTTRANSP,MLN_TONNEKM,A
INLAND,BOL,2013,32299.95002,FREIGHTTRANSP,MLN_TONNEKM,A
INLAND,BDI,2012,31902.34304,FREIGHTTRANSP,MLN_TONNEKM,A
INLAND,ZAF,2014,393096.7604,FREIGHTTRANSP,MLN_TONNEKM,A
INLAND,NGA,2018,676164.8212,FREIGHTTRANSP,MLN_TONNEKM,A
INLAND,CHN,2016,12833220,FREIGHTTRANSP,MLN_TONNEKM,A
INLAND,IRL,2014,9872,FREIGHTTRANSP,MLN_TONNEKM,A
INLAND,SLB,2017,32583.9596,FREIGHTTRANSP,MLN_TONNEKM,A
INLAND,DOM,2017,55662.98123,FREIGHTTRANSP,MLN_TONNEKM,A
INLAND,BWA,2011,1394.598676,FREIGHTTRANSP,MLN_TONNEKM,A
INLAND,MDV,2017,32628.04812,FREIGHTTRANSP,MLN_TONNEKM,A
INLAND,LBN,2019,44858.67938,FREIGHTTRANSP,MLN_TONNEKM,A
INLAND,BTN,2020,33075.28679,FREIGHTTRANSP,MLN_TONNEKM,A
INLAND,BEL,2014,395465.1285,FREIGHTTRANSP,MLN_TONNEKM,A
INLAND,SWZ,2014,33225.40277,FREIGHTTRANSP,MLN_TONNEKM,A
INLAND,ARM,2019,3978.714286,FREIGHTTRANSP,MLN_TONNEKM,A
INLAND,TUN,2016,42096.12152,FREIGHTTRANSP,MLN_TONNEKM,A
INLAND,SOM,2017,26851.81888,FREIGHTTRANSP,MLN_TONNEKM,A
INLAND,FIN,2014,33133,FREIGHTTRANSP,MLN_TONNEKM,A
INLAND,SLB,2013,32556.88922,FREIGHTTRANSP,MLN_TONNEKM,A
INLAND,BFA,2021,29971.65521,FREIGHTTRANSP,MLN_TONNEKM,A
INLAND,PAN,2018,23391.98697,FREIGHTTRANSP,MLN_TONNEKM,A
INLAND,GAB,2012,34692.39706,FREIGHTTRANSP,MLN_TONNEKM,A
INLAND,BLZ,2020,32662.57361,FREIGHTTRANSP,MLN_TONNEKM,A
INLAND,NCL,2015,9731.182906,FREIGHTTRANSP,MLN_TONNEKM,A
INLAND,MRT,2019,31331.86696,FREIGHTTRANSP,MLN_TONNEKM,A
INLAND,ALB,2014,3541,FREIGHTTRANSP,MLN_TONNEKM,A
INLAND,GNB,2020,31815.01338,FREIGHTTRANSP,MLN_TONNEKM,A
INLAND,CMR,2011,38613.62515,FREIGHTTRANSP,MLN_TONNEKM,A
INLAND,DZA,2011,99946.60147,FREIGHTTRANSP,MLN_TONNEKM,A
INLAND,KEN,2012,40261.11566,FREIGHTTRANSP,MLN_TONNEKM,A
INLAND,GTM,2018,20249.44071,FREIGHTTRANSP,MLN_TONNEKM,A
INLAND,BTN,2017,32994.22498,FREIGHTTRANSP,MLN_TONNEKM,A
INLAND,LTU,2013,40246,FREIGHTTRANSP,MLN_TONNEKM,A
INLAND,NLD,2017,104063,FREIGHTTRANSP,MLN_TONNEKM,A
INLAND,MNE,2017,272,FREIGHTTRANSP,MLN_TONNEKM,A
INLAND,NPL,2015,33424.54027,FREIGHTTRANSP,MLN_TONNEKM,A
INLAND,SYR,2016,19393.27389,FREIGHTTRANSP,MLN_TONNEKM,A
INLAND,GIN,2020,30038.13979,FREIGHTTRANSP,MLN_TONNEKM,A
INLAND,SLE,2018,30037.62784,FREIGHTTRANSP,MLN_TONNEKM,A
INLAND,DOM,2015,45414.60776,FREIGHTTRANSP,MLN_TONNEKM,A
INLAND,SOM,2016,27105.98712,FREIGHTTRANSP,MLN_TONNEKM,A
INLAND,COM,2012,32326.16092,FREIGHTTRANSP,MLN_TONNEKM,A
INLAND,KEN,2016,41362.62077,FREIGHTTRANSP,MLN_TONNEKM,A
INLAND,MRT,2017,31478.78961,FREIGHTTRANSP,MLN_TONNEKM,A
INLAND,IDN,2016,662261.2638,FREIGHTTRANSP,MLN_TONNEKM,A
INLAND,SRB,2016,8759,FREIGHTTRANSP,MLN_TONNEKM,A
INLAND,BIH,2017,5410.1,FREIGHTTRANSP,MLN_TONNEKM,A
INLAND,IRQ,2014,8723.567889,FREIGHTTRANSP,MLN_TONNEKM,A
INLAND,ALB,2021,3541,FREIGHTTRANSP,MLN_TONNEKM,A
INLAND,MNG,2021,33811.78561,FREIGHTTRANSP,MLN_TONNEKM,A
